# Imported from MATPOWER Case Format
mpc.version
2
mpc.version.end

# System MVA base
mpc.baseMVA
100
mpc.baseMVA.end

# Bus data: bus_i	type	Pd	Qd	Gs	Bs	area	Vm	Va	baseKV	zone	Vmax	Vmin
mpc.bus
       795      58.400000       7.846059      36.750000     -13.040000       1.039638     100.000000         1      80.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
       803     -89.200000      11.988169      74.030000     -25.540000       1.043960     100.000000         1     100.000000    -118.930000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
       807    1597.500000     -18.299510     864.470000    -360.970000       1.057043     100.000000         1    2000.000000     666.670000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
       823    1274.200000     284.246086     926.680000    -298.310000       1.044347     100.000000         1    2000.000000     666.670000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
       849       8.700000      61.322766       6.450000      -4.910000       1.041392     100.000000         1      17.570000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
       851      59.560000      50.890357      96.640000     -27.810000       1.006263     100.000000         1     200.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
       858     855.600000     163.691541     440.670000    -172.150000       1.035299     100.000000         1    1000.000000     333.330000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
       891    1702.800000     655.510358    1097.410000    -373.910000       1.063198     100.000000         1    2400.000000     800.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
       913    1249.400000     749.977638     772.110000    -269.940000       1.032774     100.000000         1    1700.000000     566.670000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
       916     230.200000     -22.619346     134.450000     -49.760000       1.024009     100.000000         1     300.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
       930     679.600000     -65.554502     406.660000    -144.750000       1.063763     100.000000         1     900.000000     300.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
       972    1221.200000     406.851653     934.730000    -291.520000       1.068998     100.000000         1    2000.000000     666.670000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
       976      21.300000      35.480780      36.020000     -35.350000       1.029847     100.000000         1     107.830000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1001      92.100000      58.552980      55.020000     -19.810000       1.073365     100.000000         1     120.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1002     171.000000      16.389457      89.550000     -35.150000       1.040649     100.000000         1     200.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1021    -179.300000      17.227344      58.340000     -16.230000       1.019135     100.000000         1     100.000000    -239.070000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1030     164.940000      17.464869      71.660000     -27.890000       1.009790     100.000000         1     400.000000     100.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1036     202.500000       0.037860     137.390000     -46.450000       1.038657     100.000000         1     300.000000     100.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1043     829.500000      42.068667     387.880000    -163.400000       1.029789     100.000000         1     900.000000     300.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1083      91.800000      10.542209      54.910000     -19.880000       1.046149     100.000000         1     120.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1093     837.000000      94.782568     550.690000    -185.150000       1.026457     100.000000         1    1200.000000     400.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1100      58.200000       5.374076      36.800000     -13.010000       1.045212     100.000000         1      80.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1102    -124.150000      22.732456      38.050000     -11.590000       1.051902     100.000000         1     100.000000    -165.540000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1121     289.790000     -10.473605     158.200000     -62.810000       1.019674     100.000000         1     360.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1173    -124.700000       4.208756       1.850000      -0.880000       1.026125     100.000000         1     100.000000    -166.270000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1174      26.800000       6.389432      18.610000      -6.280000       1.004865     100.000000         1      40.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1175     309.540000      13.083469     108.350000     -39.120000       1.040018     100.000000         1     700.000000     200.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1237    1504.800000     356.865275     906.610000    -319.440000       1.105045     100.000000         1    2000.000000     666.670000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1241      46.130000      -0.660947      22.290000     -20.980000       1.021438     100.000000         1      65.630000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1251     837.000000      89.621134     550.690000    -185.150000       1.026500     100.000000         1    1200.000000     400.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1271    -100.500000      -6.149364      32.540000     -32.110000       1.015573     100.000000         1     100.000000    -134.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1295    -124.100000      10.383347      36.920000     -12.880000       1.038943     100.000000         1     100.000000    -165.470000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1341      67.200000      34.882452      57.030000     -17.620000       1.030396     100.000000         1     120.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1354    -246.500000      22.474869      38.080000     -11.730000       1.041680     100.000000         1     100.000000    -328.670000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1391      26.200000      14.495230      18.740000      -6.170000       1.028915     100.000000         1      40.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1399    -174.600000      31.774783      11.640000     -10.200000       1.052722     100.000000         1     100.000000    -232.800000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1409     628.190000     -57.199725     338.660000    -151.760000       1.024907     100.000000         1     800.000000     266.670000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1422    -101.000000      16.656204      18.090000      -6.790000       1.045292     100.000000         1     100.000000    -134.670000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1436      49.400000       2.911172      37.720000     -12.090000       1.049261     100.000000         1      80.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1458    1588.000000    -127.685529     895.230000    -330.780000       1.053520     100.000000         1    2000.000000     666.670000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1475     783.900000    -100.220817     394.450000    -157.000000       1.025403     100.000000         1     900.000000     300.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1478      62.600000      10.078478      36.400000     -13.440000       1.046165     100.000000         1      80.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1498       5.200000      66.169130       2.250000      -1.060000       1.078389     100.000000         1       5.310000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1570     121.400000       3.918490      93.160000     -29.490000       1.079057     100.000000         1     200.000000      66.670000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1604      50.600000      14.745933      37.660000     -12.170000       1.044277     100.000000         1      80.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1618    -136.600000      83.129238      21.270000     -20.070000       1.079319     100.000000         1     100.000000    -182.130000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1642      50.400000      84.993393      37.740000     -12.110000       1.031925     100.000000         1      80.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1680    1250.400000     271.720130     928.890000    -296.100000       1.044209     100.000000         1    2000.000000     666.670000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1685      62.700000      16.589270      57.410000     -17.220000       1.005778     100.000000         1     120.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1697    -189.000000      49.392526      31.940000     -31.240000       1.041486     100.000000         1     100.000000    -252.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1708     860.800000     132.319422     439.370000    -173.300000       1.037844     100.000000         1    1000.000000     333.330000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1721      28.100000       1.669794      18.520000      -6.390000       1.061536     100.000000         1      40.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1747     835.500000     311.487070     387.670000    -163.730000       1.055274     100.000000         1     900.000000     300.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1754      40.000000     163.835147      16.990000      -7.920000       1.040804     100.000000         1      41.060000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1788     430.200000     275.025689     272.250000     -94.920000       1.018729     100.000000         1     600.000000     200.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1793     -90.300000       1.569392      34.640000     -15.200000       1.023406     100.000000         1     100.000000    -120.400000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1794    1250.400000     263.644321     926.350000    -297.680000       1.052726     100.000000         1    2000.000000     666.670000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1808      -0.600000       2.162934     111.230000     -38.160000       1.047818     100.000000         1     100.000000      -0.800000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1850       2.890000       8.763254      11.520000     -10.090000       1.020156     100.000000         1      32.970000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1851      15.600000      -0.781816      11.760000      -8.890000       1.049200     100.000000         1      31.920000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1852    -241.800000      22.205351      58.160000     -16.520000       1.056131     100.000000         1     100.000000    -322.400000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1888     573.680000      38.047329     396.020000    -155.830000       1.043102     100.000000         1     912.780000     312.780000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1890    1526.000000     129.249660     686.730000    -294.620000       1.050852     100.000000         1    1600.000000     533.330000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1898     246.000000      10.931563     133.110000     -51.250000       1.077705     100.000000         1     300.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1909     -31.180000       6.177583      38.670000     -11.100000       1.021788     100.000000         1     100.000000     -41.570000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1914     115.500000     -35.053409     160.360000    -150.950000       1.038338     100.000000         1     472.160000      39.350000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1947     -17.020000      37.106890       2.050000      -0.970000       1.056511     100.000000         1     100.000000     -22.700000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1959      31.000000       1.619846      18.140000      -6.750000       1.066953     100.000000         1      40.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      1999     141.600000       5.945835      80.510000     -30.070000       1.080207     100.000000         1     180.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2030     576.000000     166.105938     257.000000    -110.850000       1.072679     100.000000         1     600.000000     200.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2035     855.600000     164.066167     441.850000    -171.270000       1.034553     100.000000         1    1000.000000     333.330000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2050     836.200000     -27.937760     962.200000    -263.650000       1.008592     100.000000         1    2000.000000     666.670000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2085     176.000000      26.824194      88.390000     -36.190000       1.032730     100.000000         1     200.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2091      33.900000       4.503003      17.880000      -7.040000       1.026543     100.000000         1      40.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2096    1063.500000     -14.962832     522.740000    -212.370000       1.050714     100.000000         1    1200.000000     400.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2107    1269.400000     718.584953     661.900000    -257.620000       1.048234     100.000000         1    1500.000000     500.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2150     498.400000      98.955048     266.170000    -101.500000       1.064827     100.000000         1     600.000000     200.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2177    -121.300000      37.223772      58.350000     -16.260000       1.070558     100.000000         1     100.000000    -161.730000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2193       7.900000       7.969162       7.470000      -2.560000       1.014181     100.000000         1      16.120000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2197     -53.290000      38.164403      19.510000     -14.740000       1.036195     100.000000         1     100.000000     -71.050000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2206     204.300000      27.281608     137.290000     -46.580000       1.020141     100.000000         1     300.000000     100.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2225     -83.500000       3.696254       2.270000      -1.040000       1.029670     100.000000         1     100.000000    -111.330000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2236     -38.450000       3.409206       2.230000      -1.070000       1.023164     100.000000         1     100.000000     -51.260000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2267     362.000000     -75.100483     228.160000     -78.830000       1.000857     100.000000         1     500.000000     166.670000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2276      38.900000     -21.091662      41.670000     -36.500000       1.055141     100.000000         1     119.300000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2291     110.500000      17.033450      95.690000     -28.930000       1.068687     100.000000         1     200.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2335     431.200000     239.513350     273.490000     -94.100000       1.040978     100.000000         1     600.000000     200.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2359      78.200000      26.081977      34.350000     -15.500000       1.025004     100.000000         1      80.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2412      67.300000     -77.860800     134.540000    -136.290000       1.016849     100.000000         1     409.090000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2421    -320.400000      18.615667      37.390000     -12.450000       1.047704     100.000000         1     100.000000    -427.200000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2425    -100.500000      16.183774      54.300000     -20.490000       1.043025     100.000000         1     100.000000    -134.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2426     -43.200000     -19.789431     105.340000     -99.020000       1.040828     100.000000         1     100.000000     -57.600000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2446    1367.000000     294.408512     921.620000    -304.730000       1.053565     100.000000         1    2000.000000     666.670000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2460      37.790000      22.543121      38.010000     -11.740000       0.983266     100.000000         1      80.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2468      46.800000       4.862492      38.020000     -11.810000       1.049474     100.000000         1      80.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2481      31.800000      14.190886      39.120000     -10.710000       1.041748     100.000000         1      80.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2489     286.500000     -16.221050     162.400000     -61.790000       1.049212     100.000000         1     360.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2517       3.850000      -6.151183      78.130000     -77.070000       1.017237     100.000000         1     234.520000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2550      54.300000       3.294191      58.230000     -16.490000       1.050935     100.000000         1     120.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2572     411.200000      79.772419     276.190000     -91.630000       1.044905     100.000000         1     600.000000     200.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2600      76.480000      16.009748      76.080000     -23.590000       1.041924     100.000000         1     160.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2627    1367.000000     296.956542     921.520000    -304.790000       1.052984     100.000000         1    2000.000000     666.670000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2642    1897.000000     -74.991414     848.760000    -377.670000       1.054923     100.000000         1    2000.000000     666.670000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2653      41.920000      39.357162      51.940000     -22.800000       1.036409     100.000000         1     120.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2658     308.310000      -5.533302     124.680000     -59.390000       1.026597     100.000000         1     700.000000     200.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2660     144.900000      13.478747      79.690000     -30.770000       1.013897     100.000000         1     180.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2686     -72.900000     -34.658084      69.010000     -69.900000       1.020441     100.000000         1     100.000000     -97.200000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2719      77.600000     -14.739468      70.150000     -58.100000       1.039499     100.000000         1     196.720000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2764     575.400000      90.476713     416.700000    -134.500000       1.050960     100.000000         1     900.000000     300.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2786    1221.200000     388.205868     934.810000    -291.470000       1.069288     100.000000         1    2000.000000     666.670000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2797     -95.100000       5.536659      88.330000     -36.330000       1.044662     100.000000         1     100.000000    -126.800000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2799      66.800000      -1.198718      77.910000     -21.660000       1.055463     100.000000         1     160.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2800    1048.200000     -22.337006     525.340000    -209.840000       1.030206     100.000000         1    1200.000000     400.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2816    1250.400000     295.871582     926.260000    -297.740000       1.054536     100.000000         1    2000.000000     666.670000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2817      71.800000       4.180235      34.800000     -14.940000       0.991705     100.000000         1      80.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2841      80.700000      -2.822353      55.980000     -18.760000       1.079986     100.000000         1     120.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2842      31.600000       6.131817      18.190000      -6.740000       1.044122     100.000000         1      40.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2853     126.000000      10.272589      72.020000     -27.470000       1.000604     100.000000         1     160.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2872       4.500000       0.828639       3.310000      -2.540000       1.060615     100.000000         1       9.050000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2878       8.950000      -8.350554      72.950000     -68.710000       1.054180     100.000000         1     214.860000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2886      60.900000      12.496952      57.690000     -17.020000       1.052878     100.000000         1     120.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2896    -223.400000       8.966975       1.520000      -0.730000       1.011629     100.000000         1     100.000000    -297.870000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2902      20.900000       1.583285      19.190000      -5.720000       1.061022     100.000000         1      40.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2930      53.200000       2.408512      37.240000     -12.540000       1.049271     100.000000         1      80.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2934       3.400000       0.467732       2.510000      -1.910000       1.052968     100.000000         1       6.830000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2946    -222.100000      16.026471       1.830000      -0.870000       1.020023     100.000000         1     100.000000    -296.130000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      2985      46.600000     -57.800072     184.460000    -132.670000       1.050770     100.000000         1     493.350000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      3018     162.500000      -4.914051      89.610000     -34.820000       1.043371     100.000000         1     200.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      3028     855.700000     161.475218     441.850000    -171.270000       1.034318     100.000000         1    1000.000000     333.330000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      3054     210.400000     147.144053     167.720000     -77.110000       0.999852     100.000000         1     400.000000     133.330000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      3113     -20.300000      33.341630      22.390000     -20.990000       1.072644     100.000000         1     100.000000     -27.070000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      3114      38.600000       4.634199      17.330000      -7.610000       1.068100     100.000000         1      40.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      3133      85.540000      10.021844     113.970000     -35.560000       1.061763     100.000000         1     240.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
      3134    -136.300000      -5.018558      70.250000     -29.330000       1.025030     100.000000         1     100.000000    -181.730000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000
