# Imported from MATPOWER Case Format
mpc.version
2
mpc.version.end

# System MVA base
mpc.baseMVA
100
mpc.baseMVA.end

# Bus data: bus_i	type	Pd	Qd	Gs	Bs	area	Vm	Va	baseKV	zone	Vmax	Vmin
mpc.bus
       431         1       6.220000       1.500000       0.000000       0.000000         1       0.988351     -16.683816     110.000000         1       1.120000       0.950000
       432         1       3.370000       0.200000       0.000000       0.000000         1       0.998257     -30.853307     110.000000         1       1.120000       0.950000
       433         1       5.200000       1.000000       0.000000       0.000000         1       1.010432      -8.279195     110.000000         1       1.120000       0.950000
       434         1      20.370000       2.500000       0.000000       0.000000         1       0.914767     -39.892687     110.000000         1       1.120000       0.950000
       435         1       0.610000       0.100000       0.000000       0.000000         1       1.001740     -26.484244     110.000000         1       1.120000       0.950000
       436         1       0.510000       0.100000       0.000000       0.000000         1       0.995034     -28.554077     110.000000         1       1.120000       0.950000
       437         1      10.180000       1.000000       0.000000       0.000000         1       0.960659     -34.747229     110.000000         1       1.120000       0.950000
       438         1       6.220000       0.200000       0.000000       0.000000         1       1.001272     -29.763390     110.000000         1       1.120000       0.950000
       439         1       2.650000       0.500000       0.000000       0.000000         1       0.993925     -16.705851     110.000000         1       1.120000       0.950000
       440         1      15.790000       3.500000       0.000000       0.000000         1       0.989814     -29.681078     110.000000         1       1.120000       0.950000
       441         1      16.610000       4.800000       0.000000       0.000000         1       0.999272     -12.885780     110.000000         1       1.120000       0.950000
       442         1       4.900000       0.000000       0.000000       0.000000         1       0.978946     -36.128868     110.000000         1       1.120000       0.950000
       443         1      13.750000       2.100000       0.000000       0.000000         1       0.935482     -33.965179     110.000000         1       1.120000       0.950000
       444         2      16.100000       4.100000       0.000000       0.000000         1       1.000000      -9.858822     110.000000         1       1.120000       0.950000
       445         1      14.770000       1.900000       0.000000       0.000000         1       1.001202     -13.188598     110.000000         1       1.120000       0.950000
       446         1      14.980000       1.700000       0.000000       0.000000         1       0.996808     -10.145538     110.000000         1       1.120000       0.950000
       447         1       4.080000       1.000000       0.000000       0.000000         1       1.047748      -6.896768     110.000000         1       1.120000       0.950000
       448         1       4.790000       2.400000       0.000000       0.000000         1       1.044970      -5.558073     110.000000         1       1.120000       0.950000
       449         1       0.000000       0.000000       0.000000       0.000000         1       1.001213     -13.188854     110.000000         1       1.120000       0.950000
       450         1       0.000000       0.000000       0.000000       0.000000         1       0.996812     -10.145629     110.000000         1       1.120000       0.950000
       451         2       9.160000       4.000000       0.000000       0.000000         1       1.000000     -28.217440     110.000000         1       1.120000       0.950000
       452         1       4.080000       2.000000       0.000000       0.000000         1       0.992944     -30.544862     110.000000         1       1.120000       0.950000
       453         1       9.160000       0.500000       0.000000       0.000000         1       0.999157     -24.916557     110.000000         1       1.120000       0.950000
       454         1      21.380000       6.000000       0.000000       0.000000         1       0.995560     -28.382854     110.000000         1       1.120000       0.950000
       455         1      30.560000       7.000000       0.000000       0.000000         1       0.996097     -30.995137     110.000000         1       1.120000       0.950000
       456         1      27.500000       9.000000       0.000000       0.000000         1       0.990292     -30.415772     110.000000         1       1.120000       0.950000
       457         1      28.520000       9.000000       0.000000       0.000000         1       0.996049     -30.495814     110.000000         1       1.120000       0.950000
       458         1       7.120000       3.000000       0.000000       0.000000         1       0.998325     -32.363100     110.000000         1       1.120000       0.950000
       459         1       7.120000       1.000000       0.000000       0.000000         1       0.986498     -32.978753     110.000000         1       1.120000       0.950000
       460         1      10.790000       1.200000       0.000000       0.000000         1       0.991759     -31.092110     110.000000         1       1.120000       0.950000
       461         1      21.380000      11.000000       0.000000       0.000000         1       0.998379     -31.224582     110.000000         1       1.120000       0.950000
       462         1      39.720000      10.000000       0.000000       0.000000         1       0.984356     -31.199680     110.000000         1       1.120000       0.950000
       463         1      27.500000      10.000000       0.000000       0.000000         1       0.994049     -30.349695     110.000000         1       1.120000       0.950000
       464         1      21.380000       8.000000       0.000000       0.000000         1       0.998717     -31.207664     110.000000         1       1.120000       0.950000
       465         1      23.420000       6.000000       0.000000       0.000000         1       0.985980     -30.940558     110.000000         1       1.120000       0.950000
       466         1       7.120000       1.000000       0.000000       0.000000         1       0.897477     -42.476940     110.000000         1       1.120000       0.950000
       467         1      61.090000      20.000000       0.000000       0.000000         1       0.978978     -30.862138     110.000000         1       1.120000       0.950000
       468         1      30.560000      10.000000       0.000000       0.000000         1       0.988319     -31.401929     110.000000         1       1.120000       0.950000
       469         1       7.630000       1.400000       0.000000       0.000000         1       1.043547      -5.719122     110.000000         1       1.120000       0.950000
       470         1       0.000000       0.000000       0.000000       0.000000         1       1.003447      -8.935871     110.000000         1       1.120000       0.950000
       471         1      20.170000       6.500000       0.000000       0.000000         1       1.000032     -11.762732     110.000000         1       1.120000       0.950000
       472         1       3.570000       1.200000       0.000000       0.000000         1       0.999906     -14.079316     110.000000         1       1.120000       0.950000
       473         1       4.080000       2.000000       0.000000       0.000000         1       0.998123     -32.577055     110.000000         1       1.120000       0.950000
       474         1       4.080000       0.500000       0.000000       0.000000         1       0.999058     -27.301646     110.000000         1       1.120000       0.950000
       475         1      22.400000       6.000000       0.000000       0.000000         1       0.992630     -30.913344     110.000000         1       1.120000       0.950000
       476         1       9.160000       2.000000       0.000000       0.000000         1       0.994697     -29.978320     110.000000         1       1.120000       0.950000
       477         1       9.160000       2.000000       0.000000       0.000000         1       0.989686     -29.634624     110.000000         1       1.120000       0.950000
       478         1      24.440000       6.000000       0.000000       0.000000         1       0.987439     -31.466643     110.000000         1       1.120000       0.950000
       479         1      15.280000       4.000000       0.000000       0.000000         1       0.991947     -30.977612     110.000000         1       1.120000       0.950000
       480         1      10.180000       3.000000       0.000000       0.000000         1       0.996226     -28.345247     110.000000         1       1.120000       0.950000
       481         1      18.850000       3.400000       0.000000       0.000000         1       0.953289     -33.063833     110.000000         1       1.120000       0.950000
       482         2      31.070000       2.600000       0.000000       0.000000         1       1.000000      -7.795275     110.000000         1       1.120000       0.950000
       483         1      36.660000       9.000000       0.000000       0.000000         1       0.996917     -30.996629     110.000000         1       1.120000       0.950000
       484         1      14.260000       4.000000       0.000000       0.000000         1       0.986263     -28.911282     110.000000         1       1.120000       0.950000
       485         1      46.840000      11.000000       0.000000       0.000000         1       0.993971     -27.452635     110.000000         1       1.120000       0.950000
       486         1      11.200000       4.000000       0.000000       0.000000         1       0.997984     -29.162866     110.000000         1       1.120000       0.950000
       487         1      12.830000       1.100000       0.000000       0.000000         1       0.949676     -33.292006     110.000000         1       1.120000       0.950000
       488         1       2.000000       1.000000       0.000000       0.000000         1       0.998455     -31.041619     110.000000         1       1.120000       0.950000
       489         1      22.400000       5.000000       0.000000       0.000000         1       0.995160     -27.045604     110.000000         1       1.120000       0.950000
       490         1      18.340000       4.000000       0.000000       0.000000         1       0.990865     -30.494185     110.000000         1       1.120000       0.950000
       491         1      36.660000       9.000000       0.000000       0.000000         1       0.990968     -30.438692     110.000000         1       1.120000       0.950000
       492         2      10.180000       0.900000       0.000000       0.000000         1       1.000000     -30.139116     110.000000         1       1.120000       0.950000
       493         2      44.810000      21.000000       0.000000       0.000000         1       1.000000     -26.088273     110.000000         1       1.120000       0.950000
       494         2      38.700000      22.000000       0.000000       0.000000         1       1.000000     -29.298002     110.000000         1       1.120000       0.950000
       495         1      11.200000       3.000000       0.000000       0.000000         1       0.999197     -29.358566     110.000000         1       1.120000       0.950000
       496         1      12.220000       3.000000       0.000000       0.000000         1       0.999152     -26.155028     110.000000         1       1.120000       0.950000
       497         1      24.440000       6.000000       0.000000       0.000000         1       0.993289     -30.181855     110.000000         1       1.120000       0.950000
       498         1      24.440000       4.000000       0.000000       0.000000         1       0.990131     -30.438479     110.000000         1       1.120000       0.950000
       499         1      21.420000       3.000000       0.000000       0.000000         1       0.995690     -30.968660     110.000000         1       1.120000       0.950000
       500         1       5.100000       1.000000       0.000000       0.000000         1       0.997250     -26.608955     110.000000         1       1.120000       0.950000
       501         1      52.950000      12.000000       0.000000       0.000000         1       0.992199     -30.743917     110.000000         1       1.120000       0.950000
       502         1      40.740000      10.000000       0.000000       0.000000         1       0.995945     -30.923596     110.000000         1       1.120000       0.950000
       503         1      18.340000       7.000000       0.000000       0.000000         1       0.995285     -31.238963     110.000000         1       1.120000       0.950000
       504         1      26.480000       8.000000       0.000000       0.000000         1       0.989610     -30.357088     110.000000         1       1.120000       0.950000
       505         1      27.500000       6.000000       0.000000       0.000000         1       0.996253     -26.678603     110.000000         1       1.120000       0.950000
       506         1      17.320000       5.000000       0.000000       0.000000         1       0.995853     -28.681839     110.000000         1       1.120000       0.950000
       507         1      27.500000       6.000000       0.000000       0.000000         1       0.995463     -29.631636     110.000000         1       1.120000       0.950000
       508         1      31.580000       7.000000       0.000000       0.000000         1       0.990112     -31.653809     110.000000         1       1.120000       0.950000
       509         1      16.400000       3.000000       0.000000       0.000000         1       0.980451     -28.715384     110.000000         1       1.120000       0.950000
       510         1       5.610000       1.500000       0.000000       0.000000         1       0.971760     -36.856315     110.000000         1       1.120000       0.950000
       511         1      16.300000       3.000000       0.000000       0.000000         1       0.989309     -28.471716     110.000000         1       1.120000       0.950000
       512         1       7.430000       0.300000       0.000000       0.000000         1       0.979799     -28.963490     110.000000         1       1.120000       0.950000
       513         1       0.000000       0.000000       0.000000       0.000000         1       0.923684     -34.264029     110.000000         1       1.120000       0.950000
       514         2      32.560000      15.000000       0.000000       0.000000         1       1.000000     -30.573561     110.000000         1       1.120000       0.950000
       515         2      36.690000      17.000000       0.000000       0.000000         1       1.000000     -31.141711     110.000000         1       1.120000       0.950000
       516         1       0.000000       0.000000       0.000000       0.000000         1       0.998876     -34.432764     110.000000         1       1.120000       0.950000
       517         1       0.000000       0.000000       0.000000       0.000000         1       0.996702      -6.939567     110.000000         1       1.120000       0.950000
       518         1       0.000000       0.000000       0.000000       0.000000         1       0.977397     -30.857730     110.000000         1       1.120000       0.950000
       519         1       0.000000       0.000000       0.000000       0.000000         1       0.998618     -15.351919     110.000000         1       1.120000       0.950000
       520         1      11.300000       1.700000       0.000000       0.000000         1       1.013849     -26.757718     110.000000         1       1.120000       0.950000
       521         1       7.510000       1.000000       0.000000       0.000000         1       0.994216     -30.039888     110.000000         1       1.120000       0.950000
       522         1      16.710000       2.400000       0.000000       0.000000         1       0.976699     -30.949153     110.000000         1       1.120000       0.950000
       523         1       5.100000       0.200000       0.000000       0.000000         1       0.993172     -25.508899     110.000000         1       1.120000       0.950000
       524         1      20.370000       3.000000       0.000000       0.000000         1       0.990447     -28.712083     110.000000         1       1.120000       0.950000
       525         2      22.100000       4.100000       0.000000       0.000000         1       1.000000     -14.670002     110.000000         1       1.120000       0.950000
       526         1      13.040000       4.700000       0.000000       0.000000         1       0.999627     -15.536438     110.000000         1       1.120000       0.950000
       527         1       5.610000       2.000000       0.000000       0.000000         1       0.999988     -13.060129     110.000000         1       1.120000       0.950000
       528         1       7.940000       0.900000       0.000000       0.000000         1       0.992457     -15.643651     110.000000         1       1.120000       0.950000
       529         1       6.530000       1.600000       0.000000       0.000000         1       0.997934      -7.981024     110.000000         1       1.120000       0.950000
       530         1       5.100000       2.000000       0.000000       0.000000         1       0.996653     -28.308155     110.000000         1       1.120000       0.950000
       531         1       4.080000       2.000000       0.000000       0.000000         1       0.988149     -31.413470     110.000000         1       1.120000       0.950000
       532         1       7.830000       2.000000       0.000000       0.000000         1       0.964473     -19.056925     110.000000         1       1.120000       0.950000
       533         1      12.220000       0.000000       0.000000       0.000000         1       0.988630     -33.018638     110.000000         1       1.120000       0.950000
       534         1       8.340000       2.400000       0.000000       0.000000         1       0.999633     -15.446113     110.000000         1       1.120000       0.950000
       535         1       1.020000       0.500000       0.000000       0.000000         1       0.993388     -31.181222     110.000000         1       1.120000       0.950000
       536         2      21.020000       6.800000       0.000000       0.000000         1       1.000000     -32.600412     110.000000         1       1.120000       0.950000
       537         2      13.040000       1.900000       0.000000       0.000000         1       1.000000     -34.606100     110.000000         1       1.120000       0.950000
       538         1      16.400000       4.200000       0.000000       0.000000         1       0.994717     -32.541667     110.000000         1       1.120000       0.950000
       539         1       0.000000       0.000000       0.000000       0.000000         1       1.002565     -22.716010     110.000000         2       1.120000       0.950000
       540         1       6.800000       1.300000       0.000000       0.000000         1       1.002564     -22.712697     110.000000         2       1.120000       0.950000
       541         1       3.300000       0.100000       0.000000       0.000000         1       1.003386     -18.593859     110.000000         2       1.120000       0.950000
       542         1      11.390000       1.000000       0.000000       0.000000         1       0.997610     -24.135290     110.000000         2       1.120000       0.950000
       543         1      17.890000       0.700000       0.000000       0.000000         1       1.018338     -14.462461     110.000000         2       1.120000       0.950000
       544         1       7.490000       0.200000       0.000000       0.000000         1       0.996855     -23.342834     110.000000         2       1.120000       0.950000
       545         1      21.880000       0.900000       0.000000       0.000000         1       1.006177     -15.570783     110.000000         2       1.120000       0.950000
       546         1       0.000000       0.000000       0.000000       0.000000         1       1.006145     -15.572670     110.000000         2       1.120000       0.950000
       547         1      19.690000       8.200000       0.000000       0.000000         1       0.995400     -24.112584     110.000000         2       1.120000       0.950000
       548         1       7.690000       2.200000       0.000000       0.000000         1       0.976109     -19.960312     110.000000         2       1.120000       0.950000
       549         1      15.390000       1.800000       0.000000       0.000000         1       0.988662     -20.683518     110.000000         2       1.120000       0.950000
       550         1       4.400000       0.100000       0.000000       0.000000         1       0.987988     -20.843502     110.000000         2       1.120000       0.950000
       551         1       9.890000       0.500000       0.000000       0.000000         1       0.998162     -19.325990     110.000000         2       1.120000       0.950000
       552         1      12.790000       1.100000       0.000000       0.000000         1       0.942602     -31.371295     110.000000         2       1.120000       0.950000
       553         1      15.990000       1.300000       0.000000       0.000000         1       0.940902     -31.289961     110.000000         2       1.120000       0.950000
       554         1       3.800000       0.000000       0.000000       0.000000         1       0.983797     -16.496734     110.000000         2       1.120000       0.950000
       555         1       3.800000       0.700000       0.000000       0.000000         1       0.983639     -22.630181     110.000000         2       1.120000       0.950000
       556         2      25.880000       7.200000       0.000000       0.000000         1       1.000000     -22.875677     110.000000         2       1.120000       0.950000
       557         1      16.990000       3.300000       0.000000       0.000000         1       0.975882     -12.794174     110.000000         2       1.120000       0.950000
       558         1       6.000000       0.000000       0.000000       0.000000         1       0.977318     -12.890379     110.000000         2       1.120000       0.950000
       559         1      10.890000       1.400000       0.000000       0.000000         1       0.999650     -23.062001     110.000000         2       1.120000       0.950000
       560         1      10.990000       2.400000       0.000000       0.000000         1       1.024329     -14.629465     110.000000         2       1.120000       0.950000
       561         1      13.690000       4.400000       0.000000       0.000000         1       0.992744     -25.242501     110.000000         2       1.120000       0.950000
       562         1      13.690000       4.400000       0.000000       0.000000         1       0.992139     -25.256646     110.000000         2       1.120000       0.950000
       563         1      12.190000       0.100000       0.000000       0.000000         1       0.994733     -25.250741     110.000000         2       1.120000       0.950000
       564         1       0.000000       0.000000       0.000000       0.000000         1       1.011714     -14.735209     110.000000         2       1.120000       0.950000
       565         1       0.000000       0.000000       0.000000       0.000000         1       0.999981     -15.467895     110.000000         2       1.120000       0.950000
       566         1      12.690000       0.000000       0.000000       0.000000         1       0.994727     -25.282034     110.000000         2       1.120000       0.950000
       567         1       5.500000       1.100000       0.000000       0.000000         1       0.996673     -19.474793     110.000000         2       1.120000       0.950000
       568         1       0.000000       0.000000       0.000000       0.000000         1       0.996111     -25.034405     110.000000         2       1.120000       0.950000
       569         1       0.000000       0.000000       0.000000       0.000000         1       0.996113     -25.037569     110.000000         2       1.120000       0.950000
       570         1       8.190000       0.500000       0.000000       0.000000         1       0.982816     -14.110520     110.000000         2       1.120000       0.950000
       571         1       9.690000       0.000000       0.000000       0.000000         1       0.994318     -25.327881     110.000000         2       1.120000       0.950000
       572         1      12.290000       1.200000       0.000000       0.000000         1       0.979168     -22.404085     110.000000         2       1.120000       0.950000
       573         1       3.300000       1.100000       0.000000       0.000000         1       0.982740     -19.688722     110.000000         2       1.120000       0.950000
       574         1       2.200000       1.100000       0.000000       0.000000         1       0.994011     -17.602210     110.000000         2       1.120000       0.950000
       575         1       8.790000       0.500000       0.000000       0.000000         1       1.001798     -15.170170     110.000000         2       1.120000       0.950000
       576         1       0.000000       0.000000       0.000000       0.000000         1       0.999996     -19.309084     110.000000         2       1.120000       0.950000
       577         1       6.000000       0.300000       0.000000       0.000000         1       0.996575     -18.440656     110.000000         2       1.120000       0.950000
       578         1      21.880000       5.500000       0.000000       0.000000         1       0.974069     -25.638552     110.000000         2       1.120000       0.950000
       579         1       3.300000       0.500000       0.000000       0.000000         1       0.987675     -13.058703     110.000000         2       1.120000       0.950000
       580         2       8.990000       1.800000       0.000000       0.000000         1       1.000000     -22.207479     110.000000         2       1.120000       0.950000
       581         1      11.490000       3.300000       0.000000       0.000000         1       0.995317     -18.335647     110.000000         2       1.120000       0.950000
       582         1       6.800000       8.100000       0.000000       0.000000         1       0.990497     -13.057371     110.000000         2       1.120000       0.950000
       583         1      15.390000       0.000000       0.000000       0.000000         1       1.002650     -16.172831     110.000000         2       1.120000       0.950000
       584         2      11.690000       3.300000       0.000000       0.000000         1       1.000000     -24.021737     110.000000         2       1.120000       0.950000
       585         2      18.390000       4.100000       0.000000       0.000000         1       1.000000     -23.937029     110.000000         2       1.120000       0.950000
       586         1       8.390000       2.200000       0.000000       0.000000         1       0.995419     -17.897163     110.000000         2       1.120000       0.950000
       587         1       0.000000       0.000000       0.000000       0.000000         1       1.007609     -16.851860     110.000000         2       1.120000       0.950000
       588         1      12.590000       1.100000       0.000000       0.000000         1       0.944597     -31.553587     110.000000         2       1.120000       0.950000
       589         1       9.890000       1.100000       0.000000       0.000000         1       0.995692     -19.886705     110.000000         2       1.120000       0.950000
       590         1      14.590000       3.000000       0.000000       0.000000         1       0.994722     -20.232783     110.000000         2       1.120000       0.950000
       591         1      13.290000       1.000000       0.000000       0.000000         1       0.974115     -21.630246     110.000000         2       1.120000       0.950000
       592         1       3.800000       0.000000       0.000000       0.000000         1       0.984473     -13.672846     110.000000         2       1.120000       0.950000
       593         1      13.690000       0.500000       0.000000       0.000000         1       0.985239     -14.022608     110.000000         2       1.120000       0.950000
       594         1       8.790000       2.700000       0.000000       0.000000         1       0.976125     -20.529779     110.000000         2       1.120000       0.950000
       595         1       3.400000       0.800000       0.000000       0.000000         1       0.945574     -31.374521     110.000000         2       1.120000       0.950000
       596         1       5.800000       0.000000       0.000000       0.000000         1       0.977756     -21.293713     110.000000         2       1.120000       0.950000
       597         1       4.500000       0.100000       0.000000       0.000000         1       0.996729     -22.364627     110.000000         2       1.120000       0.950000
       598         1       4.500000       0.000000       0.000000       0.000000         1       1.007752     -15.058659     110.000000         2       1.120000       0.950000
       599         1       3.600000       0.400000       0.000000       0.000000         1       0.981388     -23.076962     110.000000         2       1.120000       0.950000
       600         1      10.990000       1.200000       0.000000       0.000000         1       1.032933     -14.473939     110.000000         2       1.120000       0.950000
       601         1       7.690000       0.500000       0.000000       0.000000         1       0.974238     -25.866326     110.000000         2       1.120000       0.950000
       602         1       5.500000       1.100000       0.000000       0.000000         1       0.997799     -16.484080     110.000000         2       1.120000       0.950000
       603         1      37.270000       4.400000       0.000000       0.000000         1       0.993419     -16.350006     110.000000         2       1.120000       0.950000
       604         1      27.380000       1.100000       0.000000       0.000000         1       0.994905     -16.531246     110.000000         2       1.120000       0.950000
       605         1       8.790000       0.500000       0.000000       0.000000         1       0.996134     -16.649141     110.000000         2       1.120000       0.950000
       606         1       0.900000       0.100000       0.000000       0.000000         1       0.998035     -15.907704     110.000000         2       1.120000       0.950000
       607         2       4.100000       0.700000       0.000000       0.000000         1       1.000000     -16.091391     110.000000         2       1.120000       0.950000
       608         1       2.200000       0.000000       0.000000       0.000000         1       0.976699     -11.723181     110.000000         2       1.120000       0.950000
       609         1       5.200000       1.600000       0.000000       0.000000         1       1.004736     -16.091007     110.000000         2       1.120000       0.950000
       610         1       7.990000       1.300000       0.000000       0.000000         1       0.983805     -23.180056     110.000000         2       1.120000       0.950000
       611         1       5.500000       1.100000       0.000000       0.000000         1       1.007742     -18.789077     110.000000         2       1.120000       0.950000
       612         2      12.990000      30.000000       0.000000       0.000000         1       1.000000     -18.288060     110.000000         2       1.120000       0.950000
       613         2      12.990000      30.000000       0.000000       0.000000         1       1.000000     -18.286376     110.000000         2       1.120000       0.950000
       614         1       0.000000       0.000000       0.000000       0.000000         1       0.994754     -16.319194     110.000000         2       1.120000       0.950000
       615         2      35.070000       6.600000       0.000000       0.000000         1       1.000000     -16.423572     110.000000         2       1.120000       0.950000
       616         1       7.190000       1.800000       0.000000       0.000000         1       1.013368     -15.725910     110.000000         2       1.120000       0.950000
       617         1       0.000000       0.000000       0.000000       0.000000         1       1.032251     -14.446348     110.000000         2       1.120000       0.950000
       618         1       8.790000       0.000000       0.000000       0.000000         1       1.013973     -15.684912     110.000000         2       1.120000       0.950000
       619         1      18.090000       2.100000       0.000000       0.000000         1       1.012380     -15.766695     110.000000         2       1.120000       0.950000
       620         1       9.690000       1.000000       0.000000       0.000000         1       1.025531     -14.932668     110.000000         2       1.120000       0.950000
       621         1       7.090000       1.100000       0.000000       0.000000         1       0.988841     -18.460730     110.000000         2       1.120000       0.950000
       622         1       1.100000       0.500000       0.000000       0.000000         1       0.988862     -18.362971     110.000000         2       1.120000       0.950000
       623         2      26.180000       7.700000       0.000000       0.000000         1       1.000000     -24.590940     110.000000         2       1.120000       0.950000
       624         1       8.190000       2.200000       0.000000       0.000000         1       0.988865     -18.320523     110.000000         2       1.120000       0.950000
       625         1      10.390000       0.000000       0.000000       0.000000         1       0.975161      -7.912836     110.000000         2       1.120000       0.950000
       626         1      42.160000       1.600000       0.000000       0.000000         1       0.994358     -16.706684     110.000000         2       1.120000       0.950000
       627         1      13.690000       1.100000       0.000000       0.000000         1       0.998275     -19.001274     110.000000         2       1.120000       0.950000
       628         1      21.880000       3.800000       0.000000       0.000000         1       1.007947     -17.250596     110.000000         2       1.120000       0.950000
       629         1      10.890000       0.900000       0.000000       0.000000         1       0.974336     -22.953382     110.000000         2       1.120000       0.950000
       630         1      25.780000       6.300000       0.000000       0.000000         1       0.989628     -24.127705     110.000000         2       1.120000       0.950000
       631         1      11.290000       1.100000       0.000000       0.000000         1       0.998214     -23.663662     110.000000         2       1.120000       0.950000
       632         1      16.890000       0.900000       0.000000       0.000000         1       1.000525     -23.181233     110.000000         2       1.120000       0.950000
       633         1      10.990000       3.300000       0.000000       0.000000         1       1.002361     -22.772458     110.000000         2       1.120000       0.950000
       634         1       0.000000       0.000000       0.000000       0.000000         1       1.002361     -22.772958     110.000000         2       1.120000       0.950000
       635         1      12.190000       1.100000       0.000000       0.000000         1       0.998339     -19.310437     110.000000         2       1.120000       0.950000
       636         1       7.690000       1.800000       0.000000       0.000000         1       0.998932     -12.770012     110.000000         2       1.120000       0.950000
       637         1       7.090000       1.100000       0.000000       0.000000         1       0.999362     -19.163148     110.000000         2       1.120000       0.950000
       638         1       4.400000       2.200000       0.000000       0.000000         1       1.000710     -22.369037     110.000000         2       1.120000       0.950000
       639         2      17.590000       7.800000       0.000000       0.000000         1       1.000000     -22.357449     110.000000         2       1.120000       0.950000
       640         1       6.700000       0.800000       0.000000       0.000000         1       1.003770     -22.313473     110.000000         2       1.120000       0.950000
       641         1      17.690000       1.300000       0.000000       0.000000         1       1.006248     -22.495609     110.000000         2       1.120000       0.950000
       642         1      10.990000       1.100000       0.000000       0.000000         1       1.006430     -19.750476     110.000000         2       1.120000       0.950000
       643         1       9.790000       1.400000       0.000000       0.000000         1       0.948453     -31.264820     110.000000         2       1.120000       0.950000
       644         1       0.000000       0.000000       0.000000       0.000000         1       1.009970     -22.081160     110.000000         2       1.120000       0.950000
       645         1       0.000000       0.000000       0.000000       0.000000         1       1.009974     -22.081486     110.000000         2       1.120000       0.950000
       646         1       4.400000       0.900000       0.000000       0.000000         1       0.969495     -27.882934     110.000000         2       1.120000       0.950000
       647         1      17.190000       1.100000       0.000000       0.000000         1       1.004115     -22.796639     110.000000         2       1.120000       0.950000
       648         1      20.680000       1.600000       0.000000       0.000000         1       0.999724     -23.114925     110.000000         2       1.120000       0.950000
       649         1      17.190000       1.300000       0.000000       0.000000         1       1.000900     -23.185077     110.000000         2       1.120000       0.950000
       650         1      10.990000       6.600000       0.000000       0.000000         1       1.002900     -22.376310     110.000000         2       1.120000       0.950000
       651         2      25.780000       4.600000       0.000000       0.000000         1       1.000000     -23.177556     110.000000         2       1.120000       0.950000
       652         1       8.690000       0.700000       0.000000       0.000000         1       1.000730     -22.957029     110.000000         2       1.120000       0.950000
       653         1      14.990000       1.200000       0.000000       0.000000         1       1.001532     -22.382431     110.000000         2       1.120000       0.950000
       654         2       7.690000       3.300000       0.000000       0.000000         1       1.000000     -15.305911     110.000000         2       1.120000       0.950000
       655         1       4.400000       2.200000       0.000000       0.000000         1       1.003026     -15.165363     110.000000         2       1.120000       0.950000
       656         1       4.300000       0.100000       0.000000       0.000000         1       0.981787     -26.477197     110.000000         2       1.120000       0.950000
       657         1      21.380000       4.400000       0.000000       0.000000         1       0.978416      -3.454372     110.000000         2       1.120000       0.950000
       658         1      12.690000       0.500000       0.000000       0.000000         1       0.944079     -29.691458     110.000000         2       1.120000       0.950000
       659         1       2.200000       0.000000       0.000000       0.000000         1       0.976462     -20.314161     110.000000         2       1.120000       0.950000
       660         1       8.790000       1.600000       0.000000       0.000000         1       0.970414     -20.018691     110.000000         2       1.120000       0.950000
       661         1       1.600000       0.500000       0.000000       0.000000         1       0.982108     -24.007315     110.000000         2       1.120000       0.950000
       662         1       0.000000       0.000000       0.000000       0.000000         1       0.998623     -21.905541     110.000000         2       1.120000       0.950000
       663         1       0.000000       0.000000       0.000000       0.000000         1       0.998620     -21.904763     110.000000         2       1.120000       0.950000
       664         2      50.650000      19.200000       0.000000       0.000000         1       1.000000     -14.954499     110.000000         2       1.120000       0.950000
       665         1      30.680000       4.900000       0.000000       0.000000         1       0.992179     -16.302361     110.000000         2       1.120000       0.950000
       666         1       7.690000       1.100000       0.000000       0.000000         1       0.991803     -14.793095     110.000000         2       1.120000       0.950000
       667         1      16.990000       1.000000       0.000000       0.000000         1       0.973173     -21.666802     110.000000         2       1.120000       0.950000
       668         1       2.700000       0.500000       0.000000       0.000000         1       0.987098     -23.305802     110.000000         2       1.120000       0.950000
       669         1       6.000000       0.900000       0.000000       0.000000         1       1.018433     -14.733465     110.000000         2       1.120000       0.950000
       670         2      25.880000       1.400000       0.000000       0.000000         1       1.000000     -16.031048     110.000000         2       1.120000       0.950000
       671         1       9.490000       2.700000       0.000000       0.000000         1       0.996870     -16.516064     110.000000         2       1.120000       0.950000
       672         1       2.200000       0.200000       0.000000       0.000000         1       0.995435     -24.200944     110.000000         2       1.120000       0.950000
       673         1       9.890000       2.200000       0.000000       0.000000         1       0.993383     -19.907694     110.000000         2       1.120000       0.950000
       674         2      10.190000       1.100000       0.000000       0.000000         1       1.000000     -23.555949     110.000000         2       1.120000       0.950000
       675         1       2.000000       1.100000       0.000000       0.000000         1       1.003732     -15.473638     110.000000         2       1.120000       0.950000
       676         1       2.700000       0.000000       0.000000       0.000000         1       0.993306     -16.574360     110.000000         2       1.120000       0.950000
       677         1       9.490000       9.500000       0.000000       0.000000         1       1.009494     -17.062842     110.000000         2       1.120000       0.950000
       678         1      25.180000       8.200000       0.000000       0.000000         1       1.020223     -17.736678     110.000000         2       1.120000       0.950000
       679         1      25.180000       8.200000       0.000000       0.000000         1       1.020248     -17.731295     110.000000         2       1.120000       0.950000
       680         1       1.100000       0.300000       0.000000       0.000000         1       1.001327     -14.744026     110.000000         2       1.120000       0.950000
       681         1      79.920000      40.000000       0.000000       0.000000         1       1.021064     -13.659023     110.000000         2       1.120000       0.950000
       682         1       0.000000       0.000000       0.000000       0.000000         1       1.021543     -13.640583     110.000000         2       1.120000       0.950000
